CATEGORIA;PRODUCTO;DESCRIPCION;EMPRESA_TIENDA;PROD_CELIACO;CODIGO_BARRAS;FECHA_CREACION
Helados;Savory 0% azúcar helado de Vainilla, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helados Chamonix Brix (trisabor), 2,5lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Chamonix Tres leche chocolate, 2,5lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helados Chamonix Brix (trisabor), 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Savory helado Pasas al ron, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Savory helado Vainilla, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Chocolate suizo, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Chocolate lúcuma, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Chirimoya alegre, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Banana split, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado de Lúcuma, 550gr;Helados de leche;Emporio La Rosa;True;NN;2024-10-31
Helados;Savory helado Frambuesas a la crema 0% azúcar 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Savory helado Casata Brick, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Helado Savory 3 leches, 1lt;Helados de leche;Nestlé;True;NN;2024-10-31
Helados;Franuí, Frambuesa bañada en chocolate negro y blanco 150 g;Bombon de fruta;"Franuí - importado por
Cencosud";True;NN;2024-10-31
Helados;"Franuí, Frambuesa bañada en chocolate con leche y blanco, 150
g";Bombon de fruta;"Franuí - importado por
Cencosud";True;NN;2024-10-31
Helados;Helado Savory Chomp frambuesa crema, 225ml;Bombón helado;Nestlé;True;NN;2024-10-31
Helados;Helado Savory Chomp Sahne Nuss chocolate,225 ml;Bombón helado;Nestlé;True;NN;2024-10-31
Conservas dulces y saladas;Pepinillos Hengstenberg Knax (pecera) frasco vidrio 1700 ml;Pepinillos;"Hengstenberg - Importa
Elbelman";True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose medallón, al natural 425g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose en trozo, reducido sodio 425g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose en trozo con salsa de tomate 425g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose en trozo en aceite 425g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose Lomo al natural, lata 160g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose Lomo en aceite, lata 160g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel San Jose Lomo ahumado, lata 170g;Jurel;San José, Orizon;True;NN;2024-10-31
Conservas dulces y saladas;Jurel Colorado al natural, lata 425g;Jurel;Colorado;True;NN;2024-10-31
Conservas dulces y saladas;Poroto blanco (cocidos), tetra pack 390g;Porotos cocidos;Cuisine&Co - JUMBO;True;NN;2024-10-31
Conservas dulces y saladas;Poroto negro cocidos, tetra pack 390g;Porotos cocidos;Cuisine&Co - JUMBO;True;NN;2024-10-31
Conservas dulces y saladas;Poroto rojo cocido, tetra pack 390g;Porotos cocidos;Cuisine&Co - JUMBO;True;NN;2024-10-31
Conservas dulces y saladas;Garbanzos cocidos, tetra pack 390g;Garbanzos cocidos;Cuisine&Co - JUMBO;True;NN;2024-10-31
Cecinas;Panceta ahumada marca PF;Panceta;PF Alimentos;True;NN;2024-10-31
Cecinas;Panceta ahumada marca Receta del Abuelo;Panceta;PF Alimentos;True;NN;2024-10-31
Cecinas;Vienesas de pollo marca La Española;Salchicha de pollo;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame;Salame;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Pepperoni marca PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salamín ahumado marca PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame ahumado PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame italiano marca PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salamín ahumado marca Receta del Abuelo;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salamín artesanal marca Receta del Abuelo;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Mini salamín (Snack) marca Receta del Abuelo, 60g;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Snackin Salame 50g.;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pepperoni tipo americano marca PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame tipo Americano marca PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame Italiano, 80gr y 100g, 1.6kg;Salame;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salame ahumado, 80g, 100gr y 1,6kg;Salame;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salame, 100g y 500gr;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salame, 200g y 1,6kg;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pepperoni, 100g;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salame ahumado LIDER;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame pieza 840;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salamín tradicional 200gr;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Peperoni 500 g;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Snackin Pepperoni 50g;Salame;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salamín tipo italiano PF;Salame;PF Alimentos;True;NN;2024-10-31
Cecinas;Salame Milano 2.5kg y 80gr;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salametto Parmigiano, 200 gr;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salametto Piccante 250g;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salametto Trufa 250gr;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salame Spianata piccante,100gr y 1kg;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Prosciutto crudo nazionale;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salame Spianata Romana, 100GR SIMONINI;Salame;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Longanizas envasadas el vacío;Chorizo y Longanizas;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Chorizo parrillero sureño marca PF;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero marca PF;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo de campo marca Receta del Abuelo 500g;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;"Chorizo parrillero Premium marca Receta del Abuelo, 250gr y
500gr";Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo tipo español marca Receta del Abuelo, 140g;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longanicilla de campo Receta del Abuelo, 160gr y 320gr;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longaniza sureña marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Mix parrillero marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero;Chorizo y Longanizas;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;"Longanicilla de campo con merkén Receta del Abuelo, 160gr y
320gr";Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Mini pepperoni marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longanicilla Angus marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo Sureño Premium 400g.;Chorizo y Longanizas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Longaniza Centenario Artesanal 500g. (envasado al vacío);Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo Centenario Artesanal 500g.;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo tipo Argentino 500g.(envasado al vacío);Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero 250 gr.;Chorizo y Longanizas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Choricillo cocktail receta tradicional Marca PF 180gr y 1kg;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero, 1kg;Chorizo y Longanizas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Longaniza tradicional, 1kg;Chorizo y Longanizas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero con carne angus, 250g, 500g y 1kg;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero con carne angus al merkén, 500g;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Longaniza con carne angus, 500g;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mix parrillero, 500g;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo, 800g;Chorizo y Longanizas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo de campo, 400g;Chorizo y Longanizas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Longaniza, 1kg;Chorizo y Longanizas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Choricillo cocktail marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longaniza sureña 400gr;Chorizo y Longanizas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Longaniza de campo al merkén, 280gr;Chorizo y Longanizas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero con carne Angus marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Chorizo parrillero marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longaniza con carne Angus marca Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longaniza parrillera Receta del Abuelo;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Longaniza tradicional La Española;Chorizo y Longanizas;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna G2 envasada al vacío;Jamón pierna;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Jamón pierna acaramelado PF;Jamón pierna;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón Pierna 250g.;Jamón pierna;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Pierna 125 g. (laminado corte pluma);Jamón pierna;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna, 500g;Jamón pierna;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Pierna 200g.;Jamón pierna;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna Receta del Abuelo;Jamón pierna;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté sabor ternera, 125 g;Paté tipo ternera;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Tocino ahumado;Tocino;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Tocino Ahumado 500g.;Tocino;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Tocino trozo;Tocino;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Tocino 180g. laminado;Tocino;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Tocino 100g laminado (envasado al vacío).;Tocino;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Tocino Parrillero 180g (envasado al vacío).;Tocino;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchichas Vienesas tradicionales envasadas al vacío;Salchichas;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Salchicha de pavo marca PF;Salchichas;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchicha Gran Completo marca PF;Salchichas;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga Ahumada de Pavo 125g. (laminado);Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pechuga Acaramelada de Pavo 125g. (laminado);Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pechuga Cocida de Pavo 125g (laminado);Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de Pavo Cocida 250g. (laminado);Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Pavo ahumado 500 gr.;Jamón de pavo;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón de pavo cocido, 3kg;Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de Pavo acaramelada, 2,5kg;Jamón de pavo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón artesanal G1 envasado al vacío;Jamón artesanal;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Jamón artesanal 200 gr (laminado);Jamón artesanal;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón sándwich G2 envasado al vacío;Jamón sándwich;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Jamón serrano marca Receta del Abuelo;Jamón serrano;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón Serrano 80gr La preferida;Jamón serrano;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Lomo Kasler;Lomo Kasler;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Lomo vetado ahumado;Lomo lachs;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Mortadela Lisa fina;Mortadela;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Mortadela Breslauer;Mortadela;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Mortadela Jamonela;Mortadela;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Coppa italiana marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela alemana marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela fina marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela jamonada (pollo) marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cervecero marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cervecero especial marca PF;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cervecero marca Receta del Abuelo;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cervecero especial marca Receta del Abuelo;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela fina Receta del Abuelo;Mortadela;PF Alimentos;True;NN;2024-10-31
Cecinas;Mortadela Jamonada Centenario;Mortadela;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchichón Cerveza 250g.;Mortadela;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mini Mortadela lisa 400 gr.;Mortadela;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadela lisa 250 gr;Mortadela;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadela jamonada 3 KG.;Mortadela;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadela jamonada 250 gr (laminada);Mortadela;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadela jamonada, 200g;Mortadela;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Bologna, 3kg;Mortadela;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cerveza, 1,6kg;Mortadela;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadela lisa, pieza 3kg;Mortadela;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Mortadella Bologna con pistachos, 200 gr;Mortadela;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Mortadella Modenella, 80 gr;Mortadela;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Paté Teewurst (jamón);Paté;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Paté de cerdo;Paté;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Paté de cerdo marca PF;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté de pavo marca PF;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté de campo marca Receta del Abuelo;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Tewurst marca Receta del Abuelo (pate de jamón);Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté sabor ave, 125 g;Paté;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Paté sabor ternera, 160g;Paté;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Paté salchichón té, 160g;Paté;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Paté teewurst, 125g;Paté;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Paté sabor Ternera;Paté;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Paté de pollo marca PF;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Paté de pollo finas hierbas marca PF;Paté;PF Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Huaso marca PF;Arrollado;PF Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Huaso con ají marca PF;Arrollado;PF Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Lomo con ají (granel);Arrollado;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Arrollado lomo 500gr;Arrollado;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Huaso con ají;Arrollado;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Huaso La Preferida;Arrollado;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Arrollado Huaso marca Receta del Abuelo;Arrollado;PF Alimentos;True;NN;2024-10-31
Cecinas;Arrollado artesanal marca Receta del Abuelo;Arrollado;PF Alimentos;True;NN;2024-10-31
Cecinas;Fiambre de jamón sándwich PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Mini salchichón cervecero marca PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de pavo ahumada marca PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de pavo cocida marca PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de pollo cocida marca PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna artesanal Receta del Abuelo;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna sándwich Receta del Abuelo;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de pavo cocida marca Receta del Abuelo;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Fiambre sándwich La Española;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Pepperoni marca Receta del Abuelo;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón Centenario acaramelado;Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Colonial mini pieza,;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Acaramelado tradicional;Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna artesanal;Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón acaramelado 200 gr (laminado);Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Colonial 125 gr (laminado);Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Acaramelado 125 gr (laminado);Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Acaramelado 200 gr (laminado);Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Pierna artesanal 200 gr (laminado);Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón Acaramelado mini pieza;Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Fiambre Sándwich, 250g y 500gr;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón colonial, 200kg;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna, pieza 6,5kg, 3.2 kg y mini pieza 3.5kg;Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchichón cerveza, 2,5kg;Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón centenario acaramelado mini pieza, 3kg;Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón planchado, 500g;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Queso de cabeza, 2,9kg;Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón ahumado, 5kg;Jamón;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Fiambre sándwich 3,5 kg;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón centenario colonial;Jamón;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón acaramelado pieza 3kg;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón tipo Serrano;Jamón;Cecinas Llanquihue;True;NN;2024-10-31
Cecinas;Jamón planchado, 200g;Jamón;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Jamón ahumado corte juliana PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón de pavo cocido PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón glacé marca PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamón pierna PF;Jamón;PF Alimentos;True;NN;2024-10-31
Cecinas;Prosciutto superiore Bellagio, 100g;Jamón;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Jamonada de pavo marca PF;Jamonada;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamonada de pavo marca Receta del Abuelo;Jamonada;PF Alimentos;True;NN;2024-10-31
Cecinas;Jamonada de pollo marca Receta del Abuelo;Jamonada;PF Alimentos;True;NN;2024-10-31
Cecinas;Prieta a la chilena marca PF, 1.5kg;Prietas;PF Alimentos;True;NN;2024-10-31
Cecinas;Prieta, 400g;Prietas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pasta (paté) sabor jamón serrano marca Receta del Abuelo;Pastas;PF Alimentos;True;NN;2024-10-31
Cecinas;Pasta sabor jamón serrano marca Receta del Abuelo;Pastas;PF Alimentos;True;NN;2024-10-31
Cecinas;Pasta sabor jamón Receta del Abuelo;Pastas;PF Alimentos;True;NN;2024-10-31
Cecinas;Pasta Jamón 125 gr;Pastas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pasta pollo ciboulette, 125g;Pastas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pasta pollo pimentón, 125g;Pastas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pasta salame, 125g;Pastas;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Pasta de salame Receta del Abuelo;Pastas;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchicha/vienesas sureñas La Española;Salchicha;PF Alimentos;True;NN;2024-10-31
Cecinas;Vienesas marca La Española;Salchicha;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchicha sureña, envase 500g y 250g;Salchicha;La Preferida - Cial Alimentos;True;NN;2024-10-31
Cecinas;Vienesa 22 cm / calibre 28, 2,079kg;Salchicha;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha sureña de pollo PF;Salchicha;PF Alimentos;True;NN;2024-10-31
Cecinas;Salchicha premium Receta del Abuelo;Salchicha;PF Alimentos;True;NN;2024-10-31
Cecinas;Antipasto Surtido Prosciutto, Salame milano y Coppa. 120 grs;Jamones;Simonini - Importa Globe Italia;True;NN;2024-10-31
Cecinas;Salchicha de pavo, 250g y 1kg;Vienesas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha sureña, 200gr y 1kg;Vienesas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha hot dog, 380g;Vienesas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha de Pollo, 250gr y 1kg;Vienesas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha tradicional, 250gr y 1kg;Vienesas;San Jorge - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha sureña, 1kg;Vienesas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha de pollo, 250 y 1kg;Vienesas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha tradicional, 250gr y 1kg;Vienesas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchicha conveniente 20 un, 1kg;Vienesas;Winter - Cial Alimentos;True;NN;2024-10-31
Cecinas;Salchichas tradicionales PF;Vienesas;PF Alimentos;True;NN;2024-10-31
Cecinas;Pechuga de pollo asada La Preferida (pieza);Jamón de Pollo;La Preferida - Cial Alimentos;True;NN;2024-10-31
Carnes;Bistec de pechuga de Pavo. bandeja 450gr;Carnes procesadas;Sopraval;True;NN;2024-10-31
Carnes;Trutro de pavo parrillero clásico (deshuesado);Carnes procesadas;Sopraval;True;NN;2024-10-31
Carnes;Trutro corto de pavo parrillero BBQ (sin hueso, sin piel);Carnes procesadas;Sopraval;True;NN;2024-10-31
Carnes;Trutro corto de pavo parrillero Merkén (sin hueso, sin piel), 900gr;Carnes procesadas;Sopraval;True;NN;2024-10-31
Carnes;Albóndigas frescas de pavo, 420 gr;Carnes procesadas;Sopraval;True;NN;2024-10-31
Carnes;Pollo entero sin menudencias (bolsa) sin marinar;Pollo entero;Canto del gallo;True;NN;2024-10-31
Carnes;Tutitos de Ala media de Pavo sureña parrillera;Trutro Ala;Ariztía;True;NN;2024-10-31
Carnes;Filetillo de Pollo (estuche);Filetitos de Pollo;Canto del gallo;True;NN;2024-10-31
Carnes;Filetillo de Pollo congelado (bandeja 580gr) sin marinar;Filetitos de Pollo;Canto del gallo;True;NN;2024-10-31
Carnes;Filetillos de Pollo (bandeja 830 y 480 gr);Filetitos de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Bistec de Trutro congelado (IQF), 600 grs;Filetitos de Pollo;Sopraval;True;NN;2024-10-31
Carnes;Filete de pollo 850gr;Filetitos de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Pechuga de pollo deshuesada (bandeja 550gr) sin marinar;Pechuga de Pollo;Canto del gallo;True;NN;2024-10-31
